s1,s2,s3,s4,xcoord,ycoord,s1_d,s2_d,s3_d,s4_d
-37,-43,-41,-37,10.0,3.0,15.620499351813308,13.0,10.44030650891055,5.830951894845301
-38,-43,-41,-36,10.0,3.0,15.620499351813308,13.0,10.44030650891055,5.830951894845301
-37,-43,-42,-36,10.0,3.0,15.620499351813308,13.0,10.44030650891055,5.830951894845301
-37,-42,-42,-38,10.0,3.0,15.620499351813308,13.0,10.44030650891055,5.830951894845301
-38,-43,-42,-36,10.0,3.0,15.620499351813308,13.0,10.44030650891055,5.830951894845301
-38,-43,-44,-37,10.0,3.0,15.620499351813308,13.0,10.44030650891055,5.830951894845301
-34,-43,-43,-37,10.0,3.0,15.620499351813308,13.0,10.44030650891055,5.830951894845301
-36,-43,-44,-36,10.0,3.0,15.620499351813308,13.0,10.44030650891055,5.830951894845301
-36,-43,-43,-36,10.0,3.0,15.620499351813308,13.0,10.44030650891055,5.830951894845301
-36,-43,-45,-37,10.0,3.0,15.620499351813308,13.0,10.44030650891055,5.830951894845301
-37,-42,-43,-37,10.0,3.0,15.620499351813308,13.0,10.44030650891055,5.830951894845301
-37,-43,-43,-36,10.0,3.0,15.620499351813308,13.0,10.44030650891055,5.830951894845301
-36,-41,-43,-36,10.0,3.0,15.620499351813308,13.0,10.44030650891055,5.830951894845301
-36,-43,-42,-37,10.0,3.0,15.620499351813308,13.0,10.44030650891055,5.830951894845301
-36,-42,-42,-36,10.0,3.0,15.620499351813308,13.0,10.44030650891055,5.830951894845301
-37,-43,-42,-37,10.0,3.0,15.620499351813308,13.0,10.44030650891055,5.830951894845301
-36,-43,-43,-37,10.0,3.0,15.620499351813308,13.0,10.44030650891055,5.830951894845301
-37,-42,-43,-36,10.0,3.0,15.620499351813308,13.0,10.44030650891055,5.830951894845301
-35,-42,-42,-38,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-35,-41,-42,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-37,-41,-41,-38,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-37,-41,-43,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-36,-41,-43,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-33,-42,-43,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-35,-41,-41,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-35,-41,-42,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-35,-42,-42,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-35,-42,-41,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-37,-42,-41,-38,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-37,-40,-41,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-35,-41,-44,-38,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-36,-42,-42,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-36,-41,-42,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-36,-41,-41,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-36,-41,-42,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-37,-41,-42,-38,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-37,-41,-41,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-36,-41,-43,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-36,-41,-42,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-36,-41,-41,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-37,-42,-41,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-36,-41,-40,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-36,-42,-41,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-36,-41,-42,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-36,-41,-43,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-36,-42,-41,-38,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-35,-41,-41,-38,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-36,-41,-43,-38,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-35,-41,-42,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-38,-41,-42,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-36,-41,-43,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-36,-42,-42,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-36,-41,-43,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-36,-41,-41,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-36,-41,-41,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-37,-42,-43,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-36,-41,-41,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-36,-42,-42,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-34,-42,-41,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-36,-42,-41,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-36,-42,-42,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-36,-42,-41,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-36,-41,-41,-38,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-35,-42,-39,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-35,-42,-40,-38,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-35,-41,-42,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-38,-42,-41,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-37,-42,-42,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-36,-41,-43,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-35,-42,-43,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-37,-41,-41,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-36,-41,-41,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-35,-40,-40,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-35,-42,-43,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-37,-43,-44,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-35,-41,-42,-38,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-37,-42,-41,-38,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-34,-41,-42,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-37,-42,-40,-38,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-36,-42,-41,-38,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-36,-41,-42,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-37,-42,-42,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-36,-42,-42,-38,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-38,-41,-42,-38,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-37,-42,-43,-38,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-38,-41,-42,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-37,-42,-42,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-34,-41,-42,-38,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-37,-40,-40,-38,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-34,-42,-42,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-35,-42,-41,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-36,-41,-42,-38,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-35,-42,-42,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-36,-42,-41,-38,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-35,-42,-41,-38,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-35,-42,-42,-38,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-35,-41,-41,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-36,-41,-43,-38,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-35,-42,-42,-38,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-37,-42,-41,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-37,-41,-41,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-34,-42,-41,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-36,-42,-41,-38,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-37,-42,-42,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-36,-40,-45,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-35,-41,-44,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-35,-42,-41,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-36,-41,-42,-38,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-37,-41,-42,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-35,-41,-43,-38,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-35,-41,-41,-38,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-36,-41,-42,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-36,-42,-44,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-33,-41,-44,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-36,-41,-41,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-36,-41,-43,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-37,-42,-42,-38,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-35,-41,-41,-39,10.0,4.0,14.866068747318506,12.083045973594572,10.770329614269007,6.4031242374328485
-37,-38,-40,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-35,-39,-40,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-37,-39,-41,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-36,-39,-40,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-35,-38,-41,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-34,-39,-40,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-34,-39,-41,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-36,-39,-39,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-35,-39,-41,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-37,-39,-39,-36,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-36,-39,-40,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-38,-40,-42,-38,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-36,-40,-42,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-36,-39,-39,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-35,-39,-40,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-35,-39,-38,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-37,-39,-40,-38,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-36,-40,-40,-38,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-35,-39,-40,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-35,-39,-39,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-34,-39,-41,-36,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-34,-39,-42,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-34,-39,-41,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-34,-39,-39,-38,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-36,-40,-40,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-37,-39,-40,-36,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-36,-39,-41,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-34,-39,-40,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-35,-38,-42,-38,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-36,-39,-41,-38,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-36,-40,-40,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-36,-38,-42,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-36,-39,-40,-36,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-37,-39,-41,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-36,-38,-39,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-34,-38,-41,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-36,-39,-40,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-35,-39,-40,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-35,-39,-39,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-35,-39,-40,-36,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-34,-39,-40,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-37,-39,-43,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-37,-39,-41,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-35,-39,-39,-36,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-34,-39,-40,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-35,-39,-41,-36,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-35,-40,-41,-38,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-37,-39,-41,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-34,-38,-39,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-35,-39,-40,-36,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-37,-39,-41,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-34,-39,-42,-36,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-36,-40,-41,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-35,-39,-41,-36,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-36,-38,-41,-38,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-36,-40,-41,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-36,-39,-41,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-35,-39,-41,-38,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-35,-39,-41,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-34,-39,-40,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-34,-39,-39,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-36,-39,-41,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-35,-39,-39,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-36,-38,-39,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-35,-39,-41,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-35,-39,-40,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-36,-38,-41,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-37,-39,-41,-38,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-36,-38,-41,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-36,-39,-40,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-34,-39,-41,-36,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-35,-39,-40,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-34,-39,-41,-36,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-34,-39,-42,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-35,-39,-40,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-36,-39,-40,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-37,-39,-40,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-35,-39,-40,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-35,-39,-39,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-33,-39,-42,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-33,-39,-39,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-34,-40,-39,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-34,-40,-41,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-34,-39,-41,-38,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-35,-39,-41,-36,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-35,-39,-40,-38,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-35,-39,-41,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-37,-39,-41,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-35,-39,-40,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-33,-39,-40,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-37,-39,-40,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-36,-39,-40,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-36,-40,-42,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-35,-38,-41,-36,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-35,-39,-40,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-36,-38,-42,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-35,-39,-41,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-34,-39,-40,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-33,-39,-40,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-34,-39,-41,-37,10.0,5.0,14.142135623730951,11.180339887498949,11.180339887498949,7.0710678118654755
-37,-39,-43,-39,10.0,6.0,13.45362404707371,10.295630140987,11.661903789690601,7.810249675906654
-36,-38,-43,-39,10.0,6.0,13.45362404707371,10.295630140987,11.661903789690601,7.810249675906654
-36,-38,-42,-39,10.0,6.0,13.45362404707371,10.295630140987,11.661903789690601,7.810249675906654
-36,-38,-44,-39,10.0,6.0,13.45362404707371,10.295630140987,11.661903789690601,7.810249675906654
-35,-38,-42,-38,10.0,6.0,13.45362404707371,10.295630140987,11.661903789690601,7.810249675906654
-36,-38,-42,-39,10.0,6.0,13.45362404707371,10.295630140987,11.661903789690601,7.810249675906654
-37,-39,-43,-39,10.0,6.0,13.45362404707371,10.295630140987,11.661903789690601,7.810249675906654
-36,-38,-42,-39,10.0,6.0,13.45362404707371,10.295630140987,11.661903789690601,7.810249675906654
-36,-39,-45,-39,10.0,6.0,13.45362404707371,10.295630140987,11.661903789690601,7.810249675906654
-36,-38,-42,-38,10.0,6.0,13.45362404707371,10.295630140987,11.661903789690601,7.810249675906654
-38,-38,-44,-39,10.0,6.0,13.45362404707371,10.295630140987,11.661903789690601,7.810249675906654
-36,-37,-42,-38,10.0,6.0,13.45362404707371,10.295630140987,11.661903789690601,7.810249675906654
-36,-38,-45,-39,10.0,6.0,13.45362404707371,10.295630140987,11.661903789690601,7.810249675906654
-37,-38,-46,-40,10.0,6.0,13.45362404707371,10.295630140987,11.661903789690601,7.810249675906654
-37,-38,-45,-39,10.0,6.0,13.45362404707371,10.295630140987,11.661903789690601,7.810249675906654
-34,-38,-43,-39,10.0,6.0,13.45362404707371,10.295630140987,11.661903789690601,7.810249675906654
-36,-37,-43,-39,10.0,6.0,13.45362404707371,10.295630140987,11.661903789690601,7.810249675906654
-38,-38,-42,-38,10.0,6.0,13.45362404707371,10.295630140987,11.661903789690601,7.810249675906654
-37,-38,-44,-39,10.0,6.0,13.45362404707371,10.295630140987,11.661903789690601,7.810249675906654
-36,-37,-43,-38,10.0,6.0,13.45362404707371,10.295630140987,11.661903789690601,7.810249675906654
-36,-38,-43,-39,10.0,6.0,13.45362404707371,10.295630140987,11.661903789690601,7.810249675906654
-38,-38,-44,-38,10.0,6.0,13.45362404707371,10.295630140987,11.661903789690601,7.810249675906654
-36,-38,-42,-38,10.0,6.0,13.45362404707371,10.295630140987,11.661903789690601,7.810249675906654
-37,-37,-44,-39,10.0,6.0,13.45362404707371,10.295630140987,11.661903789690601,7.810249675906654
-39,-38,-46,-39,10.0,6.0,13.45362404707371,10.295630140987,11.661903789690601,7.810249675906654
-38,-39,-44,-39,10.0,6.0,13.45362404707371,10.295630140987,11.661903789690601,7.810249675906654
-39,-38,-43,-38,10.0,6.0,13.45362404707371,10.295630140987,11.661903789690601,7.810249675906654
-37,-38,-44,-38,10.0,6.0,13.45362404707371,10.295630140987,11.661903789690601,7.810249675906654
-36,-37,-43,-38,10.0,6.0,13.45362404707371,10.295630140987,11.661903789690601,7.810249675906654
-38,-37,-43,-39,10.0,6.0,13.45362404707371,10.295630140987,11.661903789690601,7.810249675906654
-36,-38,-43,-39,10.0,6.0,13.45362404707371,10.295630140987,11.661903789690601,7.810249675906654
-37,-37,-42,-37,10.0,6.0,13.45362404707371,10.295630140987,11.661903789690601,7.810249675906654
-37,-38,-43,-38,10.0,6.0,13.45362404707371,10.295630140987,11.661903789690601,7.810249675906654
-38,-38,-42,-38,10.0,6.0,13.45362404707371,10.295630140987,11.661903789690601,7.810249675906654
-35,-38,-44,-38,10.0,6.0,13.45362404707371,10.295630140987,11.661903789690601,7.810249675906654
-37,-38,-44,-39,10.0,6.0,13.45362404707371,10.295630140987,11.661903789690601,7.810249675906654
-38,-38,-43,-39,10.0,6.0,13.45362404707371,10.295630140987,11.661903789690601,7.810249675906654
-39,-38,-43,-39,10.0,6.0,13.45362404707371,10.295630140987,11.661903789690601,7.810249675906654
-36,-38,-43,-39,10.0,6.0,13.45362404707371,10.295630140987,11.661903789690601,7.810249675906654
-37,-39,-43,-39,10.0,6.0,13.45362404707371,10.295630140987,11.661903789690601,7.810249675906654
-37,-38,-44,-38,10.0,6.0,13.45362404707371,10.295630140987,11.661903789690601,7.810249675906654
-38,-39,-45,-39,10.0,6.0,13.45362404707371,10.295630140987,11.661903789690601,7.810249675906654
-38,-38,-43,-38,10.0,6.0,13.45362404707371,10.295630140987,11.661903789690601,7.810249675906654
-37,-38,-43,-38,10.0,6.0,13.45362404707371,10.295630140987,11.661903789690601,7.810249675906654
-37,-38,-43,-39,10.0,6.0,13.45362404707371,10.295630140987,11.661903789690601,7.810249675906654
-37,-38,-43,-37,10.0,6.0,13.45362404707371,10.295630140987,11.661903789690601,7.810249675906654
-39,-39,-43,-39,10.0,6.0,13.45362404707371,10.295630140987,11.661903789690601,7.810249675906654
-35,-38,-42,-39,10.0,6.0,13.45362404707371,10.295630140987,11.661903789690601,7.810249675906654
